responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
50534,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
50534,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
50534,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
50534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,14,that,that,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
115988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,18,untie,unfasten,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,19,place,opportunity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,20,small,little,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
69182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99853,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99853,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99853,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99853,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99853,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99857,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,C1,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
99868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,807923.3999999762,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,807970.1999999881,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808020.6999999881,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808069,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808121.8999999762,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808170.8000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808222.1000000238,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,280,55,808273.3000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,460,152,808323.1999999881,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,461,147,808368.1999999881,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,414,119,,hover,16.5,16.5,0.46095398902490503,0.576171875,19,95.953125,396.9375,135.953125,433.953125,2,3,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,367,102,808425.1000000238,,,,,,,105.953125,366.90625,125.953125,396.9375,2,2,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,379,106,,hover,33.10000002384186,33.10000002384186,0.003121748178980229,0.151171875,19,95.953125,366.90625,135.953125,396.9375,2,2,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,341,96,808473.1999999881,,,,,,,105.953125,336.875,125.953125,366.90625,2,1,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,334,96,808518.6000000238,,,,,,,105.953125,336.875,125.953125,366.90625,2,1,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,334,96,808572.8999999762,,,,,,,105.953125,336.875,125.953125,366.90625,2,1,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,14, the ,348,97,,hover,170.80000001192093,170.80000001192093,0.021648239338473742,0.001171875,19,95.953125,333.271875,135.953125,366.90625,2,1,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,333,96,808622.8000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,332,96,808673,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,330,93,808723.3000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,327,81,808772.8000000119,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,327,74,808822.6999999881,,,,,,,,,,,,,,,,,,,,,,2026-07-06T20:54:06.789Z,,2026-07-06,2026-07-06,17:54:06,2026-07-06 17:54:06,2026-07-06T21:42:02.823Z,2876034,,,,,,2026-07-06,18:42:02,2026-07-06 18:42:02,2876034
