responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
80,raw_position_sample,2,2,int,19,3,3,4,-1,999,120,55,1113428.800000012,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
129,raw_position_sample,2,2,int,19,3,3,4,-1,999,120,55,1113478.199999988,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
179,raw_position_sample,2,2,int,19,3,3,4,-1,999,120,55,1113528,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
231,raw_position_sample,2,2,int,19,3,3,4,-1,999,127,64,1113579.800000012,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
278,raw_position_sample,2,2,int,19,3,3,4,-1,999,147,66,1113627.6000000238,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
330,raw_position_sample,2,2,int,19,3,3,4,-1,999,209,87,1113679.3999999762,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
382,raw_position_sample,2,2,int,19,3,3,4,1, Myslajek ,221,92,1113731,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,63.17327117919922,213.5924835205078,87.56351470947266,291.5523376464844,1,1,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
444,raw_position_sample,2,2,int,19,3,3,4,1, Myslajek ,221,92,1113793.5,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,63.17327117919922,213.5924835205078,87.56351470947266,291.5523376464844,1,1,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
491,raw_position_sample,2,2,int,19,3,3,4,1, Myslajek ,221,92,1113840.300000012,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,63.17327117919922,213.5924835205078,87.56351470947266,291.5523376464844,1,1,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
538,raw_position_sample,2,2,int,19,3,3,4,1, Myslajek ,222,92,1113887.6000000238,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,intermediate,3,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,spotlight_PROLIFIC,,55,Brasil,Português,"English,Turkish, Spanish",Turkish|Spanish,Português:60|English:20|Turkish:15|Spanish:5,100,Português:30|English:60|Turkish:0|Spanish:10,100,Português:25|English:25|Turkish:25|Spanish:25,100,22,22,Master's,10,10,10,10,10,8,8,18,15,15,CELTA,A,,,,,24,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,19,random,,63.17327117919922,213.5924835205078,87.56351470947266,291.5523376464844,1,1,,,,,,,,,,,,2026-08-09T14:46:16.992Z,GSSK54TF,2026-08-09,2026-08-09,11:46:16,2026-08-09 11:46:16,,,,,,,,6a294325cc97008c4e28eaaa,6a294325cc97008c4e28eaaa,,,,
