responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
36945,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
36945,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
36945,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
36945,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
36945,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
36945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,12,to eat,to eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,15,booked,ordered,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
52066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,18,unlock,unfasten,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
53295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50961,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,21,would explain,explained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50961,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50961,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50961,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50961,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50964,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,B2,elementary|intermediate,intermediate|elementary,cambridge_15_21_random_elementary_intermediate,4,20,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
50972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,575,117,435542.60000002384,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,572,102,435592.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,570,97,435642,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,570,97,435703.39999997616,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,570,97,435740.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,570,97,435793.5,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,563,103,435841.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,600,138,435890.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,1, The ,624,151,,hover,12.200000047683716,12.200000047683716,0.1823701017109512,0.993359375,19,113.265625,621.771875,153.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,641,157,435941.5,,,,,,,163.265625,625.375,183.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,645,158,435998.7999999523,,,,,,,163.265625,625.375,183.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,648,158,436042.89999997616,,,,,,,163.265625,625.375,183.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,651,157,436092.2000000477,,,,,,,163.265625,625.375,183.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,652,155,436145.2999999523,,,,,,,163.265625,625.375,183.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,14, the ,634,155,,hover,242.39999997615814,242.39999997615814,0.9284586081947412,0.018359375,19,153.265625,621.771875,193.265625,655.40625,2,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,657,150,436192.7000000477,,,,,,,123.265625,625.375,143.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,658,149,436246,,,,,,,123.265625,625.375,143.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,659,146,436293.89999997616,,,,,,,123.265625,625.375,143.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,629,129,436340.5,,,,,,,123.265625,625.375,143.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,1, The ,655,153,,hover,175.89999997615814,175.89999997615814,0.1823701017109512,0.393359375,19,113.265625,621.771875,153.265625,661.40625,1,1,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,536,119,436393.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,536,119,436441.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-09-06T07:33:19.458Z,,2026-09-06,2026-09-06,04:33:19,2026-09-06 04:33:19,2026-09-06T07:58:39.754Z,1520296,,,,,,2026-09-06,04:58:39,2026-09-06 04:58:39,1520296
