participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,WordIndex,Word,responseTime,mousePositionX,mousePositionY,Regression,clickDurationMs,relativeXInWord,relativeYInWord,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,position_in_text,text_total_viewing_time_ms,saccade_start_x,saccade_start_y,saccade_start_time,saccade_end_x,saccade_end_y,saccade_end_time,saccade_length_px,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,15, either ,2053,458,160,0,200,0.39127508021155605,0.048333358764648435,140.06666564941406,408.41668701171875,180.06666564941406,458.4666748046875,2,1,One group was given oxytocin; the other was given placebo,1,15,6383,458,160,2053,426,136,2320,40.00,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,1, Scientists ,2320,426,136,1,267,0.9713285824614556,0.5483333587646484,100.06666564941406,404.9986317952474,140.06666564941406,490.45001220703125,1,1,One group was given oxytocin; the other was given placebo,1,1,6383,426,136,2320,962,122,3003,536.18,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,13, gave ,3003,962,122,0,184,0.45554252717485433,0.6483333587646485,100.06666564941406,961.9333572387695,140.06666564941406,1005.9833450317383,1,13,One group was given oxytocin; the other was given placebo,1,13,6383,962,122,3003,456,176,3687,508.87,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,15, either ,3687,456,176,1,383,0.6310353784485482,0.9483333587646484,140.06666564941406,408.41668701171875,180.06666564941406,458.4666748046875,2,1,One group was given oxytocin; the other was given placebo,1,15,6383,456,176,3687,603,223,5291,154.33,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,46, scans ,5291,603,223,0,321,0.5137733055156124,0.04833336798350677,220.06666564941406,597.2666625976562,260.06665802001953,649.2999954223633,4,4,One group was given oxytocin; the other was given placebo,1,46,6383,603,223,5291,969,203,6020,366.55,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,42, expressing ,6020,969,203,0,249,0.333971194446771,0.5233333587646485,180.06666564941406,960.9166717529297,220.06666564941406,1048.000015258789,3,15,One group was given oxytocin; the other was given placebo,1,42,6383,969,203,6020,473,249,6537,498.13,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,43, different ,6537,473,249,1,316,0.6248503654233871,0.823333515803054,220.06666564941406,408.41668701171875,260.06665802001953,478.16668701171875,4,1,One group was given oxytocin; the other was given placebo,1,43,6383,473,249,6537,650,243,6870,177.10,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,47, showed ,6870,650,243,0,166,0.9945326602479659,0.5733334681193291,220.06666564941406,649.2999954223633,260.06665802001953,716.3666763305664,4,5,One group was given oxytocin; the other was given placebo,1,47,6383,650,243,6870,902,248,7437,252.05,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,53, children’s ,7437,902,248,0,316,0.38996700019278235,0.4733334490458391,220.06666564941406,895.5166625976562,260.06665802001953,976.25,4,11,One group was given oxytocin; the other was given placebo,1,53,6383,902,248,7437,617,301,8436,289.89,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
8DKKDZ4B,EmTest1,1,ele,15,3,28,29,73, active ,8436,617,301,1,300,0.29596453782057214,0.023333740234375,300.066650390625,610.599983215332,340.066650390625,662.63330078125,6,6,One group was given oxytocin; the other was given placebo,1,73,6383,617,301,8436,,,,,,,,,1970-01-01T00:00:00.569Z,,,,,,,,,spotlight-prolific
