participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,WordIndex,Word,responseTime,mousePositionX,mousePositionY,Regression,clickDurationMs,relativeXInWord,relativeYInWord,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,position_in_text,text_total_viewing_time_ms,saccade_start_x,saccade_start_y,saccade_start_time,saccade_end_x,saccade_end_y,saccade_end_time,saccade_length_px,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,1, While ,721,619,119,0,411.90000000037253,0.9927106112673123,0.64921875,113.03125,617.8024553571429,153.03125,671.390625,1,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,1,46538,619,119,721,702,140,1193,85.62,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,3, same ,1193,702,140,0,368.59999999962747,0.9907584448693435,0.69921875,113.03125,701.421875,153.03125,750.453125,1,3,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,3,46538,702,140,1193,751,141,1594,49.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,4, actions ,1594,751,141,0,401,0.9758247292873332,0.69921875,113.03125,750.453125,153.03125,812.5,1,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,4,46538,751,141,1594,813,141,1842,62.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,5, would ,1842,813,141,0,247.40000000037253,0.9897897897897898,0.79921875,113.03125,812.5,153.03125,864.53125,1,5,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,5,46538,813,141,1842,865,145,2273,52.15,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,6, probably ,2273,865,145,0,431.79999999981374,0.9919831223628692,0.99921875,113.03125,864.53125,153.03125,938.59375,1,6,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,6,46538,865,145,2273,965,153,2588,100.32,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,8, better ,2588,965,153,0,213,0.9871402327005512,0.92421875,113.03125,963.625,153.03125,1014.65625,1,8,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,8,46538,965,153,2588,1015,150,3054,50.09,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,9, understood ,3054,1015,150,0,465.79999999981374,0.5926047658175843,0.99921875,113.03125,1014.65625,153.03125,1109.734375,1,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,9,46538,1015,150,3054,1073,154,3261,58.14,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,23, movement ,3261,1073,154,0,207,0.8826109843832252,0.02421875,153.03125,1056.40625,193.03125,1145.453125,2,10,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,23,46538,1073,154,3261,1137,153,3612,64.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,11, today’s ,3612,1137,153,0,351.5,0.9924050632911392,0.49921875,113.03125,1128.75,153.03125,1190.46875,1,11,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,11,46538,1137,153,3612,1193,133,4002,59.46,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,12," Spain, ",4002,1193,133,0,390.40000000037253,0.02732088095901868,0.54921875,113.03125,1190.46875,153.03125,1246.515625,1,12,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,12,46538,1193,133,4002,1188,135,4305,5.39,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,11, today’s ,4305,1188,135,1,302.09999999962747,0.020253164556962026,0.59921875,113.03125,1128.75,153.03125,1190.46875,1,11,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,11,46538,1188,135,4305,621,126,4873,567.07,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,1, While ,4873,621,126,1,185.79999999981374,0.9740497761116318,0.37421875,113.03125,617.8024553571429,153.03125,671.390625,1,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,1,46538,621,126,4873,753,131,5242,132.09,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,4, actions ,5242,753,131,0,181.69999999925494,0.9919415764291111,0.54921875,113.03125,750.453125,153.03125,812.5,1,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,4,46538,753,131,5242,813,135,5534,60.13,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,5, would ,5534,813,135,0,291.70000000018626,0.9705705705705706,0.67421875,113.03125,812.5,153.03125,864.53125,1,5,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,5,46538,813,135,5534,865,140,5927,52.24,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,6, probably ,5927,865,140,0,393.70000000018626,0.9919831223628692,0.64921875,113.03125,864.53125,153.03125,938.59375,1,6,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,6,46538,865,140,5927,964,139,6311,99.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,8, better ,6311,964,139,0,294.20000000018626,0.9871402327005512,0.72421875,113.03125,963.625,153.03125,1014.65625,1,8,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,8,46538,964,139,6311,1015,142,6721,51.09,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,9, understood ,6721,1015,142,0,410.20000000018626,0.971240755957272,0.72421875,113.03125,1014.65625,153.03125,1109.734375,1,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,9,46538,1015,142,6721,1129,142,7054,114.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,11, today’s ,7054,1129,142,0,277.5,0.9924050632911392,0.72421875,113.03125,1128.75,153.03125,1190.46875,1,11,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,11,46538,1129,142,7054,1191,142,7394,62.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,12," Spain, ",7394,1191,142,0,339,0.08084750487872874,0.69921875,113.03125,1190.46875,153.03125,1246.515625,1,12,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,12,46538,1191,142,7394,621,187,8097,571.77,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,14, said ,8097,621,187,1,339.29999999981374,0.9661989967003782,0.39921875,153.03125,617.8024553571429,193.03125,659.40625,2,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,14,46538,621,187,8097,734,168,8581,114.59,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,17, would ,8581,734,168,0,278.3999999994412,0.9711711711711711,0.49921875,153.03125,733.46875,193.03125,785.5,2,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,17,46538,734,168,8581,816,178,8892,82.61,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,19, be ,8892,816,178,0,177.40000000037253,0.9775280898876404,0.64921875,153.03125,815.53125,193.03125,840.5625,2,6,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,19,46538,816,178,8892,841,179,9254,25.02,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,20, needed. ,9254,841,179,0,362.09999999962747,0.9955197132616488,0.64921875,153.03125,840.5625,193.03125,910.3125,2,7,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,20,46538,841,179,9254,911,179,9564,70.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,21, The ,9564,911,179,0,309.6000000005588,0.9627059843885516,0.64921875,153.03125,910.3125,193.03125,946.34375,2,8,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,21,46538,911,179,9564,947,179,9982,36.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,22, anti-capitalist ,9982,947,179,0,418,0.9872231686541738,0.72421875,153.03125,946.34375,193.03125,1056.40625,2,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,22,46538,947,179,9982,1057,182,12550,110.04,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,23, movement ,12550,1057,182,0,2567.7999999998137,0.9949113879628005,0.44921875,153.03125,1056.40625,193.03125,1145.453125,2,10,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,23,46538,1057,182,12550,1180,171,12832,123.49,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,25, grown ,12832,1180,171,0,165.6000000005588,0.9904569115095431,0.57421875,153.03125,1179.484375,193.03125,1233.515625,2,12,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,25,46538,1180,171,12832,1234,176,13210,54.23,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,26, from ,13210,1234,176,0,377.29999999981374,0.01180952380952381,0.57421875,153.03125,1233.515625,193.03125,1274.53125,2,13,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,26,46538,1234,176,13210,1230,175,13507,4.12,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,25, grown ,13507,1230,175,1,297.09999999962747,0.9534412955465587,0.52421875,153.03125,1179.484375,193.03125,1233.515625,2,12,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,25,46538,1230,175,13507,1234,174,13713,4.12,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,26, from ,13713,1234,174,0,206.29999999981374,0.01180952380952381,0.64921875,153.03125,1233.515625,193.03125,1274.53125,2,13,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,26,46538,1234,174,13713,670,205,14762,564.85,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,28, fringe ,14762,670,205,1,774.7999999998137,0.9924212454975119,0.74921875,193.03125,617.8024553571429,233.03125,671.40625,3,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,28,46538,670,205,14762,674,223,15253,18.44,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,29, movement ,15253,674,223,0,491.40000000037253,0.9949113879628005,0.67421875,193.03125,671.40625,233.03125,760.453125,3,2,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,29,46538,674,223,15253,781,219,15568,107.07,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,31, one ,15568,781,219,0,205.09999999962747,0.9852875613018279,0.67421875,193.03125,780.46875,233.03125,815.515625,3,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,31,46538,781,219,15568,817,220,16029,36.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,32, supported ,16029,817,220,0,460,0.9932035268185158,0.77421875,193.03125,815.515625,233.03125,900.578125,3,5,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,32,46538,817,220,16029,925,223,16568,108.04,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,34, thousands ,16568,925,223,0,411.59999999962747,0.9923718289870499,0.74921875,193.03125,924.59375,233.03125,1012.671875,3,7,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,34,46538,925,223,16568,1033,223,17072,108.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,36," Spaniards, ",17072,1033,223,0,388.09999999962747,0.9917638984214139,0.77421875,193.03125,1032.6875,233.03125,1123.75,3,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,36,46538,1033,223,17072,1193,224,17617,160.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,39, evidenced ,17617,1193,224,0,271.79999999981374,0.025539788645218466,0.82421875,193.03125,1191.8125,233.03125,1277.463169642857,3,12,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,39,46538,1193,224,17617,645,266,18199,549.61,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,40, by ,18199,645,266,1,345.19999999925494,0.9858408511671184,0.77421875,233.03125,617.8024553571429,273.03125,645.390625,4,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,40,46538,645,266,18199,676,257,18563,32.28,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,42, widely ,18563,676,257,0,236.59999999962747,0.9735945485519591,0.59921875,233.03125,675.421875,273.03125,730.453125,4,3,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,42,46538,676,257,18563,731,257,18975,55.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,43, supported ,18975,731,257,0,411.6000000005588,0.9939382806759736,0.62421875,233.03125,730.453125,273.03125,815.515625,4,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,43,46538,731,257,18975,817,258,19303,86.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,44, movements ,19303,817,258,0,328.5,0.9840637450199203,0.57421875,233.03125,815.515625,273.03125,913.5625,4,5,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,44,46538,817,258,19303,957,256,19642,140.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,46, as ,19642,957,256,0,182.1000000005588,0.9746258945998699,0.59921875,233.03125,956.59375,273.03125,980.609375,4,7,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,46,46538,957,256,19642,1011,257,21654,54.01,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,48, Indignados. ,21654,1011,257,0,1884.7000000001863,0.9926716584355584,0.77421875,233.03125,1010.640625,273.03125,1108.71875,4,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,48,46538,1011,257,21654,1109,264,21877,98.25,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,49, Duran ,21877,1109,264,0,223,0.9861191440138809,0.82421875,233.03125,1108.71875,273.03125,1162.75,4,10,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,49,46538,1109,264,21877,1163,266,22194,54.04,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,50, is ,22194,1163,266,0,316.79999999981374,0.9583333333333334,0.67421875,233.03125,1162.75,273.03125,1180.75,4,11,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,50,46538,1163,266,22194,1258,255,22443,95.63,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,52, his ,22443,1258,255,0,163.59999999962747,0.08227343323678808,0.49921875,233.03125,1256.8125,273.03125,1283.400669642857,4,13,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,52,46538,1258,255,22443,636,275,23329,622.32,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,53, focus ,23329,636,275,1,607,0.9533706771633107,0.77421875,273.03125,617.8024553571429,313.03125,669.40625,5,1,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,53,46538,636,275,23329,691,306,23582,63.13,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,55, include ,23582,691,306,0,205.29999999981374,0.9763283807605138,0.97421875,273.03125,689.421875,313.03125,751.46875,5,3,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,55,46538,691,306,23582,752,312,23813,61.29,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,56, Spain’s ,23813,752,312,0,231,0.9970573810691515,0.97421875,273.03125,751.46875,313.03125,815.1875,5,4,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,56,46538,752,312,23813,816,312,24116,64.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,57, justice ,24116,816,312,0,304,0.9782487451199108,0.92421875,273.03125,815.1875,313.03125,871.21875,5,5,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,57,46538,816,312,24116,872,310,24353,56.04,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,58," system, ",24353,872,310,0,236.30000000074506,0.05642340871998135,0.77421875,273.03125,871.21875,313.03125,938.234375,5,6,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,58,46538,872,310,24353,873,299,24813,11.05,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,58," system, ",24813,873,299,0,176.30000000074506,0.9965026812776872,0.64921875,273.03125,871.21875,313.03125,938.234375,5,6,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,58,46538,873,299,24813,963,297,25304,90.02,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,60, promoting ,25304,963,297,0,400.19999999925494,0.9965092779717067,0.52421875,273.03125,962.25,313.03125,1047.296875,5,8,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,60,46538,963,297,25304,1048,294,25643,85.05,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,61, restorative ,25643,1048,294,0,338.5,0.9961396736269521,0.59921875,273.03125,1047.296875,313.03125,1136.34375,5,9,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,61,46538,1048,294,25643,1138,297,25946,90.05,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
TG5SUHAP,6153cd6d2d8ea888dc6248a3,3,adv,22,5,15,16,62, justice. ,25946,1138,297,0,303.70000000018626,0.9938556067588326,0.59921875,273.03125,1136.34375,313.03125,1197.375,5,10,"Nothing; in fact, he thinks that the banks are the ones that owe him money",0,62,46538,1138,297,25946,1199,297,26129,61.00,,,2026-07-02,2026-07-02,2026-07-02T21:45:16.068Z,15:45:16,2026-07-02 15:45:16,,,,,,,spotlight-prolific
