participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,1,1, The ,Yes,0,1,1,3,0,1867,2627.5000000037253,173.20000000298023,1867,1656,1,0,23013,444,173.20000000298023,2627.5000000037253,0,103,,,1.8702,-0.6298,14.25,1.8702,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,2,0,1227,1427.4000000022352,1226.6000000014901,1227,1252,0,0,23013,468,1226.6000000014901,1427.4000000022352,0,120,37.00,5.5837,0.0226,-4.4774,38.25,5.7726,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,3,3, tram ,Yes,0,1,3,1,0,535,535,535,535,549,0,0,23013,528,535,535,0,119,60.00,8.7326,0.0746,-2.9254,98.25,14.2998,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,2,0,447,766.8000000007451,446.80000000074506,447,446,0,0,23013,570,446.80000000074506,766.8000000007451,0,117,42.00,6.3423,0.1944,-4.3056,140.25,21.1789,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,5,5, at ,Yes,0,1,5,1,0,297,296.8999999985099,296.8999999985099,297,301,0,0,23013,629,296.8999999985099,296.8999999985099,0,117,59.00,11.7926,0.1374,-1.8626,199.25,39.8254,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,6,6, the ,Yes,0,1,6,2,0,615,775.5999999977648,615.3999999985099,615,599,0,0,23013,649,615.3999999985099,775.5999999977648,0,117,20.00,3.2666,0.1102,-2.3898,219.25,35.8107,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,7,7, station ,Yes,0,1,7,2,0,520,773.6000000014901,520.3000000007451,520,500,0,0,23013,680,520.3000000007451,773.6000000014901,0,118,31.00,4.7168,0.1617,-4.3383,250.25,38.0771,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,8,8, two ,Yes,0,1,8,1,0,227,226.69999999925494,226.69999999925494,227,249,0,0,23013,739,226.69999999925494,226.69999999925494,0,118,59.00,8.3599,0.1293,-2.3707,309.25,43.8188,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,2,0,285,458.3999999985099,285.1000000014901,285,305,0,0,23013,777,285.1000000014901,458.3999999985099,0,119,38.00,5.0648,0.4832,-4.0168,347.25,46.2830,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
2CY8NVXN,69e8f0cac0b19b4c6c2ccd42,2,int,,,900,1,10,10, early. ,Yes,0,1,10,2,0,355,555.3000000007451,355.19999999925494,355,345,0,0,23013,842,355.19999999925494,555.3000000007451,0,119,65.00,11.1200,0.1882,-3.8118,412.25,70.5268,Computer Mouse,Right,2026-07-07,2026-07-07,2026-07-07T20:20:27.352Z,17:20:27,2026-07-07 17:20:27,2026-07-07,2026-07-07T21:03:37.230Z,18:03:37,2026-07-07 18:03:37,2589878,2589878,spotlight-prolific
